S. 69,C001056,2019-01-09,B000575,B001236,B001243,B001261,B001310,C000880,C001047,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000359,G000386,H001061,H001079,H001089,I000024,I000055,J000293,K000393,L000594,M000934,P000449,P000612,R000307,R000584,R000595,R000605,S000320,S001198,T000250,T000476,W000437,Y000064
S. 70,W000437,2019-01-09,H001079,J000300
S. 71,G000359,2019-01-09,B001288,C001035,C001088,F000062,T000476
S. 72,S001194,2019-01-09,B000944,B001230,B001277,B001288,C000141,C001113,D000563,D000622,F000062,G000555,H001042,H001046,H001076,J000300,K000367,K000384,M000639,M001169,M001176,P000595,R000122,R000608,S000033,S000148,S001203,U000039,V000128,W000779,W000802,W000805,W000817
S. 73,S001181,2019-01-10,B000944,B001230,B001267,B001277,D000563,F000062,G000555,H001042,H001075,H001076,K000367,K000383,K000384,L000174,M001183,R000122,S000033,S001194,S001203,V000128,W000802,W000817
S. 74,D000618,2019-01-10,B001310,C001056,C001098,H001076,P000595,S001217
S. 75,R000595,2019-01-10,E000295,H001089,K000393
S. 76,S001181,2019-01-10,H001076
S. 77,R000595,2019-01-10
S. 78,R000595,2019-01-10,E000295,R000584
S. 79,R000584,2019-01-10,C000880
S. 80,B001261,2019-01-10,B001243,C001096,G000562,M001197,P000449,S001191
S. 81,W000779,2019-01-10,M001176
S. 82,W000779,2019-01-10,M001176
S. 83,R000595,2019-01-10,E000285,E000295,H001089,R000584
S. 84,R000595,2019-01-10,C001088,H001089,J000300,K000393
S. 85,G000386,2019-01-10,C001047,K000367,T000476
S. 86,W000779,2019-01-10,M001176
S. 87,I000055,2019-01-10,P000612
S. 88,I000055,2019-01-10,P000612
S. 89,I000055,2019-01-10
S. 90,L000577,2019-01-10,R000615,S001198
S. 91,G000562,2019-01-10,B001230,B001236,B001267,B001277,C001047,C001056,C001095,C001096,F000062,G000555,J000300,K000384,M000133,M001111,M001169,M001176,P000595,R000122,R000608,S001181,S001191,T000464,W000817,Y000064
S. 92,P000603,2019-01-10,B000575,B001236,B001243,B001261,B001310,C000880,C001047,C001056,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000386,G000562,H001079,H001089,I000024,I000055,J000293,K000393,L000577,M000355,M000934,M001197,P000449,P000612,R000307,R000584,R000595,R000605,S001184,S001197,S001198,S001217,T000250,T000461,W000437,Y000064
S. 93,F000062,2019-01-10,H001075
S. 94,C001047,2019-01-10,B000575,B001236,B001267,C000880,C001056,C001075,E000295,H001046,K000383,M001183,R000584,R000605,S001198,T000464
S. 95,K000367,2019-01-10,G000386
S. 96,K000367,2019-01-10,B000944,B001230,C001096,G000555,H001061,L000174,P000595,S000033,S000770,S001203
S. 97,S000033,2019-01-10,B000944,B001230,B001277,B001288,C000127,C001070,G000555,H001046,H001075,H001076,K000367,K000383,L000174,M001176,M001183,R000122,S000770,S001181,S001203,U000039,V000128,W000779,W000802,W000817
S. 98,J000293,2019-01-10,EX03
S. 99,S000033,2019-01-10,B001277,B001288,G000555,H001075,L000174,R000122,S001203,W000817
S. 100,T000250,2019-01-10,R000605
S. 101,K000383,2019-01-10,C001035
S. 102,S000033,2019-01-10,B001277,B001288,G000555,H001075,K000367,W000817
S. 103,C000880,2019-01-10,R000584
S. 104,P000449,2019-01-10,A000360,B000575,B001135,B001236,B001261,B001310,C000880,C001047,C001056,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000386,G000562,H001061,I000055,J000293,K000393,L000577,M001153,M001197,R000584,R000595,R000615,S001197,T000250,T000461,W000437,Y000064
S. 105,B001243,2019-01-10,B000575,B001261,B001310,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,H001079,H001089,I000024,K000393,L000575,L000577,P000603,R000307,R000584,R000595,R000615,S001184,S001197,T000250,W000437
S. 106,B000575,2019-01-10,B001230,B001236,C000141,C000174,C001035,C001047,C001056,C001088,D000618,F000463,G000562,H001076,H001079,J000300,K000383,M000639,M001153,M001183,M001197,P000449,P000595,S000770,S001181,S001198,T000464,T000476,W000437,W000802,W000817
S. 107,R000595,2019-01-10,C001095,F000062,H001075,S001217
S. 108,P000449,2019-01-10,M000934
S. 109,W000437,2019-01-10,B000575,B001135,B001236,B001243,B001261,B001310,C000880,C001047,C001056,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000359,G000386,H001061,H001079,H001089,I000024,I000055,K000393,L000575,L000577,L000594,M000355,M000934,P000449,P000603,P000612,R000307,R000584,R000595,R000605,R000615,S000320,S001184,S001197,S001198,S001217,T000250,T000461,T000476,Y000064
S. 110,C001035,2019-01-10,C000127,F000463,S001191
S. 111,M001197,2019-01-10
S. 112,Y000064,2019-01-14,C001088,H001061,J000300,L000575
S. 113,J000293,2019-01-14,A000360,B000575,B001243,B001261,B001310,C001035,C001056,C001075,C001096,C001098,E000285,F000463,H001061,H001089,I000024,L000575,L000577,M001153,M001197,P000449,R000307,R000605,R000615,S001198,T000461,T000476,W000437,Y000064
S. 114,H001061,2019-01-14,D000618,J000300,R000605,T000250
S. 115,S000148,2019-01-15
S. 116,G000555,2019-01-15,B001288,F000062,H001042,H001075,H001076,M000133,S000770
S. 117,S000148,2019-01-15,B001230,B001267,B001277,B001288,C000127,C000141,C000174,C001070,C001088,C001113,D000563,D000618,D000622,G000555,G000562,H001042,H001075,H001076,J000300,K000367,L000174,M000133,M000639,M001111,M001169,M001176,M001183,P000595,R000122,R000608,S000033,S000770,S001181,S001203,T000464,V000128,W000802,W000817
S. 118,C001088,2019-01-15,Y000064
S. 119,R000595,2019-01-15,B000575,B001243,B001310,C001075,C001096,C001098,E000285,E000295,F000463,G000386,H001079,H001089,I000024,K000393,L000575,P000603,P000612,R000307,R000584,R000605,S001184,T000250
S. 120,K000367,2019-01-15,B000944,B001230,B001267,B001277,B001288,C000141,C000174,C001070,C001088,D000563,D000622,F000062,G000555,H001042,H001075,H001076,J000300,K000384,M000133,M000639,M001169,M001176,P000595,R000122,R000608,S000033,S000770,S001181,S001203,T000464,U000039,V000128,W000779,W000802,W000817
S. 121,J000300,2019-01-15,A000360,B001243
S. 122,P000612,2019-01-15,C001035,C001047,L000174,U000039
S. 123,E000295,2019-01-15,B001236,C001047,C001088,G000386,I000024
S. 124,R000595,2019-01-15
S. 125,C001113,2019-01-15,L000577
S. 126,M001153,2019-01-15,S001194,S001198
S. 127,F000062,2019-01-15,B001288,H001075,M000133,M000639,W000817
S. 128,T000464,2019-01-15,H001076,M001176,S001181,W000779
S. 129,H001075,2019-01-15,F000062
S. 130,S001197,2019-01-15,B000575,B001135,B001236,B001243,B001261,B001310,C000880,C001047,C001056,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000359,G000386,H001061,H001079,H001089,I000024,I000055,J000293,K000393,L000575,L000577,L000594,M000355,M000934,M001197,P000449,P000603,P000612,R000307,R000584,R000595,R000605,R000615,S000320,S001184,S001198,S001217,T000250,T000461,T000476,W000437,Y000064
S. 131,C001075,2019-01-15,B001243,B001261,B001310,E000295,H001079,I000024,K000393,L000577,P000612,W000437
S. 132,G000562,2019-01-15,P000449
S. 133,M001153,2019-01-15,A000360,B000575,B001135,B001230,B001236,B001243,B001261,B001267,B001277,C000127,C000141,C000174,C001035,C001047,C001056,C001070,C001075,C001088,C001095,C001096,C001113,D000563,D000618,D000622,E000295,F000062,F000463,G000555,H001042,H001061,H001075,H001076,H001079,I000024,I000055,J000300,K000367,K000383,K000384,K000393,L000575,M000133,M000639,M000934,M001111,M001169,M001176,M001183,M001197,P000595,R000122,R000307,R000584,R000595,R000605,R000608,S000148,S000770,S001181,S001184,S001191,S001194,S001198,S001203,S001217,T000250,T000464,T000476,V000128,W000437,W000779,W000802,W000817
S. 134,T000461,2019-01-15,C001070
S. 135,T000250,2019-01-15,C001096,R000605
S. 136,W000779,2019-01-15,B001277,C001070,J000300,V000128
S. 137,S001181,2019-01-16,G000555,K000367,S001194
S. 138,A000360,2019-01-16,B001243
S. 139,A000360,2019-01-16,EX02
